window,capture_start,capture_stop,usable_start,usable_stop,timestamp,center_frequency,noise_floor,average_power,minimum_power,peak_power,peak_frequency,dynamic_range,bin_width,fft_size,sample_rate,gain
1026,1597971827.0079434,1600371827.0079434,1598211827.0079434,1600131827.0079434,2026-07-09T22:55:32.718408+00:00,1599171827.0079434,0.5002887339830129,-0.3544421826276666,-46.53005366464731,30.74715393635565,1598400147.3204434,30.24686520237264,146.484375,16384,2400000.0,0.0
1027,1599507643.4245365,1601907643.4245365,1599747643.4245365,1601667643.4245365,2026-07-09T22:55:32.776566+00:00,1600707643.4245365,0.5246842847226614,-0.32549270731919444,-52.720077141141715,18.96779965311627,1600707643.4245365,18.44311536839361,146.484375,16384,2400000.0,0.0
1028,1601043459.8411298,1603443459.8411298,1601283459.8411298,1603203459.8411298,2026-07-09T22:55:32.835358+00:00,1602243459.8411298,0.43661034572068336,-0.3924625683466494,-38.987998402886404,21.070039305370905,1602243459.8411298,20.63342895965022,146.484375,16384,2400000.0,0.0
1029,1602579276.2577229,1604979276.2577229,1602819276.2577229,1604739276.2577229,2026-07-09T22:55:32.894464+00:00,1603779276.2577229,0.4102149291523437,-0.44988598755929643,-41.96402657561067,18.797489199472267,1603779276.2577229,18.387274270319924,146.484375,16384,2400000.0,0.0
1030,1604115092.674316,1606515092.674316,1604355092.674316,1606275092.674316,2026-07-09T22:55:32.953363+00:00,1605315092.674316,0.5555932994733732,-0.3296402279143527,-40.653590229101596,19.89623802482499,1605315092.674316,19.340644725351616,146.484375,16384,2400000.0,0.0
1031,1605650909.090909,1608050909.090909,1605890909.090909,1607810909.090909,2026-07-09T22:55:33.011426+00:00,1606850909.090909,0.5292752088603481,-0.3602380610375647,-44.365834039387025,20.89060769070887,1606850909.090909,20.36133248184852,146.484375,16384,2400000.0,0.0
1032,1607186725.507502,1609586725.507502,1607426725.507502,1609346725.507502,2026-07-09T22:55:33.069454+00:00,1608386725.507502,0.5133173997362795,-0.3586374012046637,-38.483763839849516,20.466837480602518,1608386725.507502,19.953520080866237,146.484375,16384,2400000.0,0.0
1033,1608722541.9240952,1611122541.9240952,1608962541.9240952,1610882541.9240952,2026-07-09T22:55:33.128013+00:00,1609922541.9240952,0.453370328616858,-0.41052675213992784,-37.132004820115306,18.468347453493607,1609922541.9240952,18.014977124876747,146.484375,16384,2400000.0,0.0
1034,1610258358.3406885,1612658358.3406885,1610498358.3406885,1612418358.3406885,2026-07-09T22:55:33.186742+00:00,1611458358.3406885,0.5179036125192245,-0.36008979102926636,-40.47514324550065,19.397696955380106,1611458358.3406885,18.879793342860882,146.484375,16384,2400000.0,0.0
1035,1611794174.7572815,1614194174.7572815,1612034174.7572815,1613954174.7572815,2026-07-09T22:55:33.244082+00:00,1612994174.7572815,0.5381079327080847,-0.33183072025608595,-58.605290195380455,25.887174621073086,1612799936.4760315,25.349066688365003,146.484375,16384,2400000.0,0.0
1036,1613329991.1738746,1615729991.1738746,1613569991.1738746,1615489991.1738746,2026-07-09T22:55:33.301449+00:00,1614529991.1738746,0.3819042307956062,-0.41028924863716576,-37.526773906136796,19.070268882674814,1614529991.1738746,18.68836465187921,146.484375,16384,2400000.0,0.0
1037,1614865807.5904677,1617265807.5904677,1615105807.5904677,1617025807.5904677,2026-07-09T22:55:33.358554+00:00,1616065807.5904677,0.4982943986692595,-0.3695157156534405,-41.20137615401617,19.935446248030722,1616065807.5904677,19.437151849361463,146.484375,16384,2400000.0,0.0
1038,1616401624.0070608,1618801624.0070608,1616641624.0070608,1618561624.0070608,2026-07-09T22:55:33.416906+00:00,1617601624.0070608,0.5004756541056484,-0.3829629010525374,-40.620561447818275,18.34691516904692,1617601624.0070608,17.84643951494127,146.484375,16384,2400000.0,0.0
1039,1617937440.4236538,1620337440.4236538,1618177440.4236538,1620097440.4236538,2026-07-09T22:55:33.474803+00:00,1619137440.4236538,0.5316933695276849,-0.36992290414734275,-47.62996034286934,19.762619845918618,1619137440.4236538,19.230926476390934,146.484375,16384,2400000.0,0.0
1040,1619473256.8402472,1621873256.8402472,1619713256.8402472,1621633256.8402472,2026-07-09T22:55:33.533517+00:00,1620673256.8402472,0.3712804435375759,-0.510126763160532,-48.62201658993237,19.076265588042986,1620673256.8402472,18.70498514450541,146.484375,16384,2400000.0,0.0
1041,1621009073.2568402,1623409073.2568402,1621249073.2568402,1623169073.2568402,2026-07-09T22:55:33.591525+00:00,1622209073.2568402,0.499359308531408,-0.3977153910161654,-40.988808051071494,20.293581566469953,1622209073.2568402,19.794222257938547,146.484375,16384,2400000.0,0.0
1042,1622544889.6734333,1624944889.6734333,1622784889.6734333,1624704889.6734333,2026-07-09T22:55:33.650536+00:00,1623744889.6734333,0.47750680361839504,-0.4299219332176888,-35.695621882684705,20.365861360388323,1623744889.6734333,19.888354556769926,146.484375,16384,2400000.0,0.0
1043,1624080706.0900264,1626480706.0900264,1624320706.0900264,1626240706.0900264,2026-07-09T22:55:33.708891+00:00,1625280706.0900264,0.3636121018993701,-0.5061950594100347,-49.29867100377089,18.41993500835544,1625280706.0900264,18.05632290645607,146.484375,16384,2400000.0,0.0
1044,1625616522.5066195,1628016522.5066195,1625856522.5066195,1627776522.5066195,2026-07-09T22:55:33.766330+00:00,1626816522.5066195,0.44107237344987227,-0.42855141613761,-50.80091315074428,25.62940957529584,1627199725.6316195,25.188337201845965,146.484375,16384,2400000.0,0.0
1045,1627152338.9232125,1629552338.9232125,1627392338.9232125,1629312338.9232125,2026-07-09T22:55:33.823852+00:00,1628352338.9232125,0.5280706994473028,-0.3336088775006206,-40.75454325020772,19.768008802036803,1628352338.9232125,19.2399381025895,146.484375,16384,2400000.0,0.0
1046,1628688155.3398058,1631088155.3398058,1628928155.3398058,1630848155.3398058,2026-07-09T22:55:33.882550+00:00,1629888155.3398058,0.5558696239037302,-0.3235317779866357,-48.36018748600921,19.767995462335616,1629888155.3398058,19.212125838431884,146.484375,16384,2400000.0,0.0
1047,1630223971.756399,1632623971.756399,1630463971.756399,1632383971.756399,2026-07-09T22:55:33.940963+00:00,1631423971.756399,0.4612491473209057,-0.42965967070124755,-57.6078750694273,17.681604313336052,1631423971.756399,17.220355166015146,146.484375,16384,2400000.0,0.0
1048,1631759788.172992,1634159788.172992,1631999788.172992,1633919788.172992,2026-07-09T22:55:34.000903+00:00,1632959788.172992,0.5198641252770733,-0.3859416833667648,-44.78605376101974,20.49393867539782,1632959788.172992,19.974074550120747,146.484375,16384,2400000.0,0.0
1049,1633295604.589585,1635695604.589585,1633535604.589585,1635455604.589585,2026-07-09T22:55:34.059904+00:00,1634495604.589585,0.38867055563832453,-0.42839436674504777,-36.59198936901941,17.705187190752707,1634495604.589585,17.316516635114382,146.484375,16384,2400000.0,0.0
1050,1634831421.0061781,1637231421.0061781,1635071421.0061781,1636991421.0061781,2026-07-09T22:55:34.117611+00:00,1636031421.0061781,0.5237195016163058,-0.38999895987145144,-37.01972694321854,18.770833366564908,1636031421.0061781,18.247113864948602,146.484375,16384,2400000.0,0.0
1051,1636367237.4227712,1638767237.4227712,1636607237.4227712,1638527237.4227712,2026-07-09T22:55:34.174791+00:00,1637567237.4227712,0.4017316993592697,-0.43328397915672634,-39.20491875567866,19.581678222100468,1637567237.4227712,19.179946522741197,146.484375,16384,2400000.0,0.0
1052,1637903053.8393645,1640303053.8393645,1638143053.8393645,1640063053.8393645,2026-07-09T22:55:34.232113+00:00,1639103053.8393645,0.4576026398705551,-0.4160975163210864,-40.38218822143066,19.457856166474436,1639103053.8393645,19.00025352660388,146.484375,16384,2400000.0,0.0
1053,1639438870.2559576,1641838870.2559576,1639678870.2559576,1641598870.2559576,2026-07-09T22:55:34.289930+00:00,1640638870.2559576,0.47971302294340806,-0.37084723134203745,-44.11104439835729,18.937563390204875,1640638870.2559576,18.457850367261468,146.484375,16384,2400000.0,0.0
1054,1640974686.6725507,1643374686.6725507,1641214686.6725507,1643134686.6725507,2026-07-09T22:55:34.348171+00:00,1642174686.6725507,0.49163204872069116,-0.39318533444644976,-52.51166760558132,19.99789811616981,1642174686.6725507,19.50626606744912,146.484375,16384,2400000.0,0.0
1055,1642510503.0891438,1644910503.0891438,1642750503.0891438,1644670503.0891438,2026-07-09T22:55:34.405493+00:00,1643710503.0891438,0.35953023048695254,-0.5061501559150716,-40.29783027987619,19.664136752325557,1643710503.0891438,19.304606521838604,146.484375,16384,2400000.0,0.0
1056,1644046319.5057368,1646446319.5057368,1644286319.5057368,1646206319.5057368,2026-07-09T22:55:34.462446+00:00,1645246319.5057368,0.5156232227206817,-0.38191209667739223,-44.11423139990558,17.35652750683926,1645246319.5057368,16.84090428411858,146.484375,16384,2400000.0,0.0
1057,1645582135.92233,1647982135.92233,1645822135.92233,1647742135.92233,2026-07-09T22:55:34.519909+00:00,1646782135.92233,0.6154643683169543,-0.27947707861886506,-36.35843008042861,16.978947948061162,1646782135.92233,16.36348357974421,146.484375,16384,2400000.0,0.0
1058,1647117952.3389232,1649517952.3389232,1647357952.3389232,1649277952.3389232,2026-07-09T22:55:34.578772+00:00,1648317952.3389232,0.46918611415949735,-0.34126358815721936,-38.79208345336029,18.402372961201085,1648317952.3389232,17.933186847041586,146.484375,16384,2400000.0,0.0
1059,1648653768.7555163,1651053768.7555163,1648893768.7555163,1650813768.7555163,2026-07-09T22:55:34.637170+00:00,1649853768.7555163,0.5580172179671212,-0.34177163577012254,-37.97249558901853,20.8770295240088,1649853768.7555163,20.319012306041678,146.484375,16384,2400000.0,0.0
1060,1650189585.1721094,1652589585.1721094,1650429585.1721094,1652349585.1721094,2026-07-09T22:55:34.695676+00:00,1651389585.1721094,0.46217988545622746,-0.385116894317834,-39.50897081425498,19.45552156295776,1651389585.1721094,18.993341677501533,146.484375,16384,2400000.0,0.0
1061,1651725401.5887024,1654125401.5887024,1651965401.5887024,1653885401.5887024,2026-07-09T22:55:34.753299+00:00,1652925401.5887024,0.5489165246461944,-0.34127894286875593,-39.28852153218079,20.113110115444726,1652925401.5887024,19.56419359079853,146.484375,16384,2400000.0,0.0
1062,1653261218.0052955,1655661218.0052955,1653501218.0052955,1655421218.0052955,2026-07-09T22:55:34.810291+00:00,1654461218.0052955,0.47045354830638775,-0.35706912154512527,-34.72158923172781,19.073191338741825,1654461218.0052955,18.602737790435437,146.484375,16384,2400000.0,0.0
1063,1654797034.4218886,1657197034.4218886,1655037034.4218886,1656957034.4218886,2026-07-09T22:55:34.866864+00:00,1655997034.4218886,0.6216413738592964,-0.28962199864149724,-41.05193467253903,29.20282739393844,1656000110.5937636,28.58118602007914,146.484375,16384,2400000.0,0.0
1064,1656332850.838482,1658732850.838482,1656572850.838482,1658492850.838482,2026-07-09T22:55:34.924650+00:00,1657532850.838482,0.5061282433271745,-0.3602201421182164,-37.856728667503305,20.095715085391006,1657532850.838482,19.58958684206383,146.484375,16384,2400000.0,0.0
1065,1657868667.255075,1660268667.255075,1658108667.255075,1660028667.255075,2026-07-09T22:55:34.981718+00:00,1659068667.255075,0.5572140820525537,-0.31255807494245963,-41.20825725358891,20.12679972811644,1659068667.255075,19.569585646063885,146.484375,16384,2400000.0,0.0
1066,1659404483.671668,1661804483.671668,1659644483.671668,1661564483.671668,2026-07-09T22:55:35.038919+00:00,1660604483.671668,0.4437852942372784,-0.371344552755022,-54.25260387866779,19.33635317315973,1660604483.671668,18.89256787892245,146.484375,16384,2400000.0,0.0
1067,1660940300.0882611,1663340300.0882611,1661180300.0882611,1663100300.0882611,2026-07-09T22:55:35.096252+00:00,1662140300.0882611,0.4642007290860694,-0.4358558073064577,-46.80980261663926,19.818016569361234,1662140300.0882611,19.353815840275164,146.484375,16384,2400000.0,0.0
1068,1662476116.5048542,1664876116.5048542,1662716116.5048542,1664636116.5048542,2026-07-09T22:55:35.155313+00:00,1663676116.5048542,0.5057083351784947,-0.3912797022913719,-40.71177152972932,18.09413471991625,1663676116.5048542,17.588426384737758,146.484375,16384,2400000.0,0.0
1069,1664011932.9214475,1666411932.9214475,1664251932.9214475,1666171932.9214475,2026-07-09T22:55:35.213892+00:00,1665211932.9214475,0.6230276828282042,-0.29821013852829326,-41.957733010546704,18.11356891129363,1665211932.9214475,17.490541228465425,146.484375,16384,2400000.0,0.0
1070,1665547749.3380406,1667947749.3380406,1665787749.3380406,1667707749.3380406,2026-07-09T22:55:35.272181+00:00,1666747749.3380406,0.4802480718115875,-0.38742561489481403,-40.78018367079005,20.388994482557475,1666747749.3380406,19.908746410745888,146.484375,16384,2400000.0,0.0
1071,1667083565.7546337,1669483565.7546337,1667323565.7546337,1669243565.7546337,2026-07-09T22:55:35.331675+00:00,1668283565.7546337,0.48399043924307916,-0.3989816424437981,-38.71936142864956,18.426451366155902,1668283565.7546337,17.942460926912823,146.484375,16384,2400000.0,0.0
1072,1668619382.1712267,1671019382.1712267,1668859382.1712267,1670779382.1712267,2026-07-09T22:55:35.390955+00:00,1669819382.1712267,0.424958292423235,-0.45376446516282104,-42.339899692162284,19.776977008617564,1669819382.1712267,19.35201871619433,146.484375,16384,2400000.0,0.0
1073,1670155198.5878198,1672555198.5878198,1670395198.5878198,1672315198.5878198,2026-07-09T22:55:35.449778+00:00,1671355198.5878198,0.5097724991830765,-0.35543142013301476,-38.096964518312326,18.26561850747612,1671355198.5878198,17.755846008293044,146.484375,16384,2400000.0,0.0
1074,1671691015.004413,1674091015.004413,1671931015.004413,1673851015.004413,2026-07-09T22:55:35.509185+00:00,1672891015.004413,0.5732842078213354,-0.35926453779221545,-40.28031788773929,16.967001122519434,1672891015.004413,16.3937169146981,146.484375,16384,2400000.0,0.0
1075,1673226831.4210062,1675626831.4210062,1673466831.4210062,1675386831.4210062,2026-07-09T22:55:35.567847+00:00,1674426831.4210062,0.644110640314626,-0.27250789645670126,-41.865138631015114,19.63173974516675,1674426831.4210062,18.987629104852125,146.484375,16384,2400000.0,0.0
1076,1674762647.8375993,1677162647.8375993,1675002647.8375993,1676922647.8375993,2026-07-09T22:55:35.625833+00:00,1675962647.8375993,0.4698636190497148,-0.38425263533154697,-48.11907997506563,18.47028082827883,1675962647.8375993,18.000417209229116,146.484375,16384,2400000.0,0.0
1077,1676298464.2541924,1678698464.2541924,1676538464.2541924,1678458464.2541924,2026-07-09T22:55:35.684532+00:00,1677498464.2541924,0.4201723782147464,-0.4333080588690642,-38.88596198789542,19.286221524106203,1677498464.2541924,18.866049145891456,146.484375,16384,2400000.0,0.0
1078,1677834280.6707854,1680234280.6707854,1678074280.6707854,1679994280.6707854,2026-07-09T22:55:35.744520+00:00,1679034280.6707854,0.6173970196635595,-0.2970357218104484,-41.083349583358725,26.888408020246967,1679999905.6707854,26.271011000583407,146.484375,16384,2400000.0,0.0
1079,1679370097.0873785,1681770097.0873785,1679610097.0873785,1681530097.0873785,2026-07-09T22:55:35.803151+00:00,1680570097.0873785,0.5409660355932064,-0.3650326149733685,-44.19906718674939,27.679887884498665,1679999833.4155035,27.138921848905458,146.484375,16384,2400000.0,0.0
1080,1680905913.5039716,1683305913.5039716,1681145913.5039716,1683065913.5039716,2026-07-09T22:55:35.861815+00:00,1682105913.5039716,0.4623875775618565,-0.430994952672651,-41.59502477184886,18.828539948580506,1682105913.5039716,18.36615237101865,146.484375,16384,2400000.0,0.0
1081,1682441729.920565,1684841729.920565,1682681729.920565,1684601729.920565,2026-07-09T22:55:35.920437+00:00,1683641729.920565,0.49472336713469744,-0.35498046342450884,-45.2905848455554,19.52041755333325,1683641729.920565,19.025694186198553,146.484375,16384,2400000.0,0.0
1082,1683977546.337158,1686377546.337158,1684217546.337158,1686137546.337158,2026-07-09T22:55:35.979329+00:00,1685177546.337158,0.5057353610005041,-0.4331109517761723,-38.98598932098477,24.144464727009055,1684800056.102783,23.63872936600855,146.484375,16384,2400000.0,0.0
1083,1685513362.753751,1687913362.753751,1685753362.753751,1687673362.753751,2026-07-09T22:55:36.037349+00:00,1686713362.753751,0.5261536833187728,-0.3960153787282571,-38.42529338033266,18.852901088735557,1686713362.753751,18.326747405416786,146.484375,16384,2400000.0,0.0
1084,1687049179.170344,1689449179.170344,1687289179.170344,1689209179.170344,2026-07-09T22:55:36.096279+00:00,1688249179.170344,0.5570565023455982,-0.3547621164915242,-39.06417172656886,18.59242605007621,1688249179.170344,18.03536954773061,146.484375,16384,2400000.0,0.0
1085,1688584995.5869372,1690984995.5869372,1688824995.5869372,1690744995.5869372,2026-07-09T22:55:36.155016+00:00,1689784995.5869372,0.457122337816868,-0.45043451705282933,-40.431577597996615,18.652501022310734,1689784995.5869372,18.195378684493864,146.484375,16384,2400000.0,0.0
1086,1690120812.0035303,1692520812.0035303,1690360812.0035303,1692280812.0035303,2026-07-09T22:55:36.214503+00:00,1691320812.0035303,0.5724212826345523,-0.3407071130995966,-51.889748605280666,19.19487051772287,1691320812.0035303,18.622449235088318,146.484375,16384,2400000.0,0.0
